scene_id,scene_col,scene_row,lat,lon,class_id,class_name,conf,box_w_px,box_h_px,chip_row_off,chip_col_off,final_label,crs_used,ais_matched,ais_mmsi,ais_length_m,ais_category,ais_fishing_score,ais_dist_deg
2899cfb18883251bt,13551.663055419922,7343.701202392578,43.49506957782525,14.049455491084704,0,cooperative,0.12553,9.4,9.2,6912,13248,Cooperative,EPSG:32633,True,247104140.0,50.908604,unmatched,0.643266,0.02998
2899cfb18883251bt,12443.509216308594,10575.090087890623,43.20292868652774,13.917599613989925,0,cooperative,0.12546,10.5,10.1,10368,12096,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,24302.30982208252,12507.122314453123,43.033453124945325,15.376286843764149,0,cooperative,0.11893,7.6,7.4,12096,24192,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,18182.90545654297,15814.147216796877,42.73565744511514,14.62690820249821,0,cooperative,0.11706,9.4,9.8,15552,17856,Cooperative,EPSG:32633,True,247080420.0,17.314907,fishing,0.960768,0.00011
2899cfb18883251bt,20153.00915527344,17173.728149414062,42.61375042839692,14.86784313784782,0,cooperative,0.11142,8.5,8.6,16704,19584,Cooperative,EPSG:32633,True,247104160.0,19.837942,fishing,0.960768,5e-05
2899cfb18883251bt,18720.49166870117,9282.579652786257,43.32401447157378,14.689631605731572,0,cooperative,0.10962,11.0,11.5,9216,18432,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,25789.039031982426,16875.432067871094,42.63934467504996,15.555247745702983,0,cooperative,0.10789,7.9,7.8,16704,25344,Cooperative,EPSG:32633,True,,15.928506,unmatched,0.9115165,0.03408
2899cfb18883251bt,14401.501220703123,3260.2905883789062,43.86352565427374,14.1493767637161,0,cooperative,0.10717,9.1,9.1,2880,13824,Cooperative,EPSG:32633,True,255806109.0,193.39409,cargo,0.012883,0.02688
2899cfb18883251bt,13587.421936035156,7576.105400085449,43.47418268597314,14.054204218679471,0,cooperative,0.09774,10.9,10.4,7488,13248,Cooperative,EPSG:32633,True,247104140.0,50.908604,unmatched,0.643266,0.04991
2899cfb18883251bt,24464.14599609375,12578.36538696289,43.026970770754765,15.396111069527224,0,cooperative,0.0924,9.8,9.9,12096,24192,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,24708.3875579834,12788.157287597656,43.007971722471424,15.42595800549246,0,cooperative,0.08783,8.9,8.8,12672,24192,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,21505.010192871094,1212.4595642089844,44.05106456875858,15.03346713269217,0,cooperative,0.08702,10.9,7.1,576,21312,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,15137.91275024414,8447.389526367188,43.39716048322645,14.246864472048088,0,cooperative,0.08316,9.4,9.1,8064,14976,Cooperative,EPSG:32633,True,247084070.0,17.186453,fishing,0.960768,0.00016
2899cfb18883251bt,15561.580704689026,18651.806610107426,42.4786339181338,14.309521295704135,0,cooperative,0.08245,9.1,9.0,18432,15552,Cooperative,EPSG:32633,True,247102570.0,18.246004,unmatched,0.9594875,0.00013
2899cfb18883251bt,22905.47686767578,4189.941986083984,43.78279953314402,15.207361594112134,0,cooperative,0.08194,7.0,6.9,4032,22464,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,16648.504760742188,8638.103515625,43.38106481550694,14.433549316763974,0,cooperative,0.07797,8.9,9.3,8064,16128,Cooperative,EPSG:32633,True,247086590.0,18.21641,fishing,0.960768,0.0001
2899cfb18883251bt,23725.98513031006,7944.319152832031,43.44452528948161,15.307602059078906,0,cooperative,0.07308,8.1,8.3,7488,23616,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,23122.313400268555,5144.298034667969,43.69681871597247,15.233974116702283,0,cooperative,0.06963,8.1,8.4,4608,23040,Cooperative,EPSG:32633,True,238540540.0,17.173492,unmatched,0.960768,0.0068
2899cfb18883251bt,23196.79553222656,845.340087890625,44.08386046422803,15.244797373976256,0,cooperative,0.0668,9.8,9.5,576,23040,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,24254.01343536377,14365.837646484377,42.866095482679526,15.369356252380127,0,cooperative,0.06563,7.8,7.5,13824,24192,Cooperative,EPSG:32633,True,,18.163363,unmatched,0.958664,0.00514
2899cfb18883251bt,23481.70098876953,2365.180725097656,43.94694168269456,15.279738963722414,0,cooperative,0.06527,10.5,5.6,1728,23040,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,23200.89236450196,5561.575775146484,43.659226912733246,15.243573521660002,0,cooperative,0.06495,7.7,7.6,5184,23040,Cooperative,EPSG:32633,True,238540540.0,17.173492,unmatched,0.960768,0.04297
2899cfb18883251bt,14303.892028808594,3969.739379882813,43.79956466529004,14.138150955400722,0,cooperative,0.06055,8.8,8.8,3456,13824,Cooperative,EPSG:32633,True,247083230.0,19.211458,fishing,0.933584,0.00016
2899cfb18883251bt,26009.33614349365,17222.002685546875,42.608001848833325,15.581826625740172,0,cooperative,0.05833,7.4,7.4,16704,25920,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,25686.913696289062,13690.15103149414,42.92623978032776,15.545303037547452,0,cooperative,0.05778,8.6,8.9,13248,25344,Cooperative,EPSG:32633,True,244291000.0,158.07169,cargo,0.012883,0.02159
2899cfb18883251bt,9154.510192871094,5476.9091796875,43.65728812326867,13.501584968381213,0,cooperative,0.05663,7.7,7.4,5184,8640,Cooperative,EPSG:32633,True,304688000.0,105.3478,other,0.052374,0.04831
2899cfb18883251bt,24505.65869140625,14857.200408935549,42.821744165389504,15.399876796634755,0,cooperative,0.05649,8.2,8.1,14400,24192,Cooperative,EPSG:32633,True,636016504.0,185.71536,other,0.012883,0.01866
2899cfb18883251bt,10735.669921875,4792.718902587891,43.72127865849061,13.69628715324244,0,cooperative,0.05172,8.3,8.1,4608,10368,Cooperative,EPSG:32633,True,247081190.0,21.366283,fishing,0.9594875,0.00013
2899cfb18883251bt,22829.26092529297,3748.942779541016,43.82252287121471,15.198020942276184,0,cooperative,0.05073,8.1,8.1,3456,22464,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,16586.32452392578,7978.742736816406,43.44039530650375,14.425312320077213,1,dark,0.0506,10.8,10.9,7488,16128,Cooperative,EPSG:32633,True,247081590.0,21.028893,unmatched,0.9427975,0.0345
2899cfb18883251bt,24891.099685668945,12854.882232666016,43.00187764063268,15.448332907884833,0,cooperative,0.04582,8.4,8.3,12672,24768,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,27565.81646728516,15356.234466552734,42.77488905336192,15.773651889832845,0,cooperative,0.04399,9.4,9.2,14976,27072,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,23580.765502929688,9060.62762451172,43.344055804935216,15.28917749906744,0,cooperative,0.04136,10.4,10.2,8640,23040,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,25708.07666015625,2941.1925659179688,43.89406613475938,15.55669088196304,0,cooperative,0.04091,9.1,5.6,2304,25344,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,25086.18844604492,14047.899444580078,42.894351774049866,15.471447078168968,0,cooperative,0.03819,9.0,9.0,13824,24768,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,14843.72802734375,3209.687744140625,43.868477710508,14.204342975849022,0,cooperative,0.03638,9.7,9.8,2880,14400,Cooperative,EPSG:32633,True,247083920.0,18.351833,unmatched,0.958664,0.01492
2899cfb18883251bt,15473.848846435549,5008.306579589844,43.70706460817183,14.284691297814556,0,cooperative,0.03517,8.9,8.8,4608,14976,Cooperative,EPSG:32633,True,247081930.0,22.671965,fishing,0.860979,0.04312
2899cfb18883251bt,18480.343872070312,9317.311569213867,43.32080285772174,14.660030464805285,0,cooperative,0.03484,8.6,9.1,9216,17856,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,5130.632568359375,3826.687042236328,43.79815439489985,12.997878996638471,0,cooperative,0.0311,10.0,10.2,3456,4608,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,23143.989974975582,4832.909698486328,43.72485024210183,15.23677447049173,0,cooperative,0.03017,11.2,11.2,4608,23040,Cooperative,EPSG:32633,True,238540540.0,17.173492,unmatched,0.960768,0.02734
2899cfb18883251bt,25388.52321624756,16372.49624633789,42.68486176444791,15.50676419785479,0,cooperative,0.02789,7.2,7.1,16128,25344,Cooperative,EPSG:32633,True,,15.928506,unmatched,0.9115165,0.05054
2899cfb18883251bt,26340.95446777344,14474.151817321776,42.85523284278235,15.624732027307104,0,cooperative,0.02672,8.3,8.4,14400,25920,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,11526.628054618835,9385.621948242188,43.30888984075713,13.80266516255684,0,cooperative,0.02657,9.3,9.5,9216,11520,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,9907.79751586914,6397.1546630859375,43.57563934804948,13.59690401140593,0,cooperative,0.02515,8.3,5.7,5760,9792,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,12678.73032426834,6863.247497558594,43.53737510331307,13.940748357217696,0,cooperative,0.02286,9.9,9.4,6336,12672,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,22598.928817749023,2196.9174194335938,43.96230769462283,15.169773839572567,1,dark,0.0223,14.9,15.1,1728,22464,Dark,EPSG:32633,False,,,,,
2899cfb18883251bt,24526.37420654297,14413.614722251892,42.8616807017812,15.402670263865664,0,cooperative,0.02076,8.4,8.0,14400,24192,Cooperative,EPSG:32633,True,,18.163363,unmatched,0.958664,0.03106
2899cfb18883251bt,19465.285888671875,4613.5437479019165,43.74463524635479,14.779968130885054,0,cooperative,0.01885,8.3,7.8,4608,19008,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,25542.7744140625,13474.104522705078,42.94577712651092,15.527807050626416,0,cooperative,0.01751,8.2,8.5,13248,25344,Cooperative,EPSG:32633,True,244291000.0,158.07169,cargo,0.012883,0.02845
2899cfb18883251bt,14821.802612304688,3501.2584228515625,43.84220897074523,14.20196469968314,0,cooperative,0.01702,8.9,8.9,2880,14400,Cooperative,EPSG:32633,True,247051830.0,22.230963,fishing,0.950731,0.01341
2899cfb18883251bt,25713.185791015625,13897.503730773926,42.90755268660429,15.54835669336782,0,cooperative,0.01651,10.5,10.5,13824,25344,Cooperative,EPSG:32633,True,244291000.0,158.07169,cargo,0.012883,0.03812
2899cfb18883251bt,21709.37008666992,17781.431640625,42.55908397841227,15.057553504186538,0,cooperative,0.01648,9.8,9.7,17280,21312,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,8279.671905517578,5573.524353027344,43.647118859705344,13.393363337585187,1,dark,0.01605,11.3,11.5,5184,8064,Dark,EPSG:32633,False,,,,,
2899cfb18883251bt,23794.62838745117,10020.474182128906,43.25755686981803,15.315116288846369,0,cooperative,0.01525,8.8,9.0,9792,23616,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,3381.8151245117188,4069.520629882813,43.77229267403472,12.781450727529704,0,cooperative,0.01458,9.2,8.9,3456,2880,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,26174.622589111328,7191.618896484375,43.5110827792786,15.610877774722448,0,cooperative,0.01382,8.8,8.4,6912,25920,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,25518.15948486328,12369.035400390623,43.045299363392,15.525637345392871,0,cooperative,0.01376,8.5,8.6,12096,25344,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,18754.02639770508,9449.28192138672,43.30901497785941,14.693842984317396,0,cooperative,0.01297,9.8,9.8,9216,18432,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,17045.408325195312,7835.546813964844,43.45355971129028,14.481930207148569,0,cooperative,0.01291,8.2,7.9,7488,16704,Cooperative,EPSG:32633,True,247081590.0,21.028893,unmatched,0.9427975,0.02422
2899cfb18883251bt,24409.489318847656,9385.803131103516,43.314471623391846,15.391233281213587,0,cooperative,0.0123,6.8,6.6,9216,24192,Suspicious,EPSG:32633,False,,,,,
2899cfb18883251bt,24696.198120117188,13972.926025390623,42.90128985958876,15.423729774423547,0,cooperative,0.01154,8.8,9.1,13824,24192,Cooperative,EPSG:32633,True,,17.090347,unmatched,0.958664,0.01101
2899cfb18883251bt,20709.71551513672,10200.390380859377,43.24177155087269,14.935063696108806,0,cooperative,0.01071,13.1,13.0,9792,20160,Cooperative,EPSG:32633,True,636013272.0,169.72571000000002,other,0.012883,0.03445
b1844cde847a3942v,8550.952209472656,9260.58624267578,6.340696175753037,3.5652767748054943,0,cooperative,0.67241,8.1,8.2,9216,8064,Cooperative,EPSG:32631,True,,18.558348,unmatched,0.9115165,4e-05
b1844cde847a3942v,8203.170776367188,9120.990509033203,6.353357064057681,3.5338459090227903,0,cooperative,0.65604,8.4,8.7,8640,8064,Cooperative,EPSG:32631,True,,19.463915,unmatched,0.950731,9e-05
b1844cde847a3942v,14128.854248046877,10045.235809326172,6.268932548294334,4.069414381631891,0,cooperative,0.64753,10.1,10.6,9792,13824,Cooperative,EPSG:32631,True,255806189.0,26.409376,unmatched,0.560811,8e-05
b1844cde847a3942v,5934.675659179688,9421.262725830078,6.326365211386658,3.328719308387729,0,cooperative,0.64089,8.9,9.1,9216,5760,Cooperative,EPSG:32631,True,,19.01648,unmatched,0.958664,7e-05
b1844cde847a3942v,6336.807312011719,8997.279174804688,6.364694574891137,3.365104132303641,0,cooperative,0.6138,9.4,9.8,8640,5760,Cooperative,EPSG:32631,True,657101300.0,20.414007,other,0.9427975,0.01042
b1844cde847a3942v,13570.128723144531,9923.642456054688,6.280030986522306,4.018932895400093,0,cooperative,0.59263,10.8,11.1,9792,13248,Cooperative,EPSG:32631,True,657150100.0,22.517557,unmatched,0.636676,3e-05
b1844cde847a3942v,14508.701705932615,11294.532836914062,6.155867968181516,4.103512696279847,0,cooperative,0.58771,11.1,10.7,10944,14400,Cooperative,EPSG:32631,True,,22.274986,unmatched,0.642293,6e-05
b1844cde847a3942v,5919.512405395508,9241.55746269226,6.342622321182052,3.327358596683655,0,cooperative,0.57646,8.9,9.3,9216,5760,Cooperative,EPSG:32631,True,,20.157347,unmatched,0.958664,0.00013
b1844cde847a3942v,24450.046867370605,18489.00315475464,5.502815992073372,4.999415999953593,0,cooperative,0.5655,9.6,9.7,18432,24192,Cooperative,EPSG:32631,True,657122500.0,34.183235,other,0.659582,2e-05
b1844cde847a3942v,11997.99658203125,9118.032165527344,6.353156988260383,3.876944322938807,0,cooperative,0.55299,9.0,8.7,8640,11520,Cooperative,EPSG:32631,True,,20.167809,unmatched,0.7127735,9e-05
b1844cde847a3942v,11351.740600585938,11258.056457519531,6.15968095858279,3.818215757087819,0,cooperative,0.54965,9.7,9.9,10944,10944,Cooperative,EPSG:32631,True,294300000.0,21.858833,gear,0.8417025,0.00015
b1844cde847a3942v,5458.146789550781,9900.106094360352,6.283074004192045,3.2856111527643126,0,cooperative,0.54773,8.9,8.7,9792,5184,Cooperative,EPSG:32631,True,538006038.0,225.44029,other,0.012883,0.0027
b1844cde847a3942v,12434.358673095703,8927.194946289062,6.3703499223521,3.9164254955361417,0,cooperative,0.54074,11.7,11.1,8640,12096,Cooperative,EPSG:32631,True,,34.49613,unmatched,0.2928285,3e-05
b1844cde847a3942v,9217.445556640623,9599.32827758789,6.309985500438697,3.62549892304474,0,cooperative,0.5244,9.8,9.3,9216,8640,Cooperative,EPSG:32631,True,,16.365446,unmatched,0.950731,5e-05
b1844cde847a3942v,10528.65901184082,11977.362213134766,6.094724977783471,3.743737717997349,0,cooperative,0.51906,10.3,10.5,11520,10368,Cooperative,EPSG:32631,True,,18.217537,unmatched,0.584748,0.03325
b1844cde847a3942v,4785.376647949219,9619.789611816406,6.308461523599774,3.2247995904388937,0,cooperative,0.51704,7.8,7.6,9216,4608,Cooperative,EPSG:32631,True,538005294.0,162.38628,other,0.012883,0.00596
b1844cde847a3942v,4587.340698242188,10050.727172851562,6.269485620058958,3.2068796186357678,0,cooperative,0.51515,15.4,15.4,9792,4032,Cooperative,EPSG:32631,True,219149000.0,177.00511,other,0.012883,0.00014
b1844cde847a3942v,25105.29571533203,19518.64044189453,5.4095291831716725,5.058217587160569,0,cooperative,0.4978,10.3,10.5,19008,24768,Cooperative,EPSG:32631,True,1193046.0,41.12369,noisy_vessel,0.657111,6e-05
b1844cde847a3942v,22883.483276367188,18100.221130371094,5.538425851990789,4.858175568731119,0,cooperative,0.49581,11.1,11.1,17856,22464,Cooperative,EPSG:32631,True,657919000.0,31.048323,other,0.45764,0.00012
b1844cde847a3942v,6014.266571044922,9205.143798828123,6.345910837543525,3.3359279957356245,0,cooperative,0.49413,18.3,17.4,8640,5760,Cooperative,EPSG:32631,True,636018199.0,181.9003,other,0.012883,9e-05
b1844cde847a3942v,4542.894805908203,10154.532104492188,6.2600968144667934,3.2028579067691214,0,cooperative,0.48771,18.4,18.1,9792,4032,Cooperative,EPSG:32631,True,219130000.0,206.83186,cargo,0.012883,4e-05
b1844cde847a3942v,6246.376586914063,9069.343566894531,6.3581813283907005,3.356922952728038,0,cooperative,0.48104,8.8,8.8,8640,5760,Cooperative,EPSG:32631,True,657101300.0,20.414007,other,0.9427975,0.00012
b1844cde847a3942v,7163.8326416015625,8987.716430664062,6.3655013530399565,3.4398835387904363,0,cooperative,0.47971,13.7,13.6,8640,6912,Cooperative,EPSG:32631,True,538008073.0,229.70917000000003,other,0.012883,0.03947
b1844cde847a3942v,4448.7916259765625,10018.788116455078,6.272379676208586,3.194355295809682,0,cooperative,0.47904,16.0,16.1,9792,4032,Cooperative,EPSG:32631,True,636018546.0,181.69843,other,0.012883,0.00017
b1844cde847a3942v,6792.923889160156,9506.365295410156,6.318611971834517,3.4063096940399045,0,cooperative,0.47787,16.9,16.9,9216,6336,Cooperative,EPSG:32631,True,657191200.0,193.62479,other,0.012883,0.00018
b1844cde847a3942v,16313.98565673828,10528.567184448242,6.224779964402253,4.266813430829016,0,cooperative,0.47663,9.6,9.5,10368,16128,Cooperative,EPSG:32631,True,,22.052998,unmatched,0.8494655,5e-05
b1844cde847a3942v,6701.085693359375,9321.316207885742,6.335357912766484,3.3980193350247965,0,cooperative,0.4745,17.6,17.3,9216,6336,Cooperative,EPSG:32631,True,636018092.0,206.91034,other,0.012883,2e-05
b1844cde847a3942v,3787.35595703125,9184.051391601562,6.347910319600822,3.1345778872924432,0,cooperative,0.473,10.5,10.4,8640,3456,Cooperative,EPSG:32631,True,,18.49584,unmatched,0.960768,0.00012
b1844cde847a3942v,6417.926399230957,9174.2607421875,6.348679572915947,3.3724273393967006,0,cooperative,0.4716,15.5,15.0,8640,6336,Cooperative,EPSG:32631,True,657148200.0,101.22548,other,0.089814,9e-05
b1844cde847a3942v,6391.20975112915,9467.960876464844,6.322113138581767,3.369992793357431,0,cooperative,0.46787,11.8,12.2,9216,6336,Cooperative,EPSG:32631,True,538007357.0,105.3393,other,0.068559,3e-05
b1844cde847a3942v,4798.538116455078,9703.443908691406,6.300893518030072,3.2259862508312867,0,cooperative,0.46739,19.3,18.7,9216,4608,Cooperative,EPSG:32631,True,357324000.0,192.98145,other,0.012883,2e-05
b1844cde847a3942v,4738.511032104492,10035.908187866213,6.270820599174945,3.2205465757774854,0,cooperative,0.46695,16.9,16.3,9792,4608,Cooperative,EPSG:32631,True,538002667.0,191.09749,other,0.012883,4e-05
b1844cde847a3942v,4756.56591796875,9847.297241210938,6.287881954941756,3.222186044198589,0,cooperative,0.46694,18.6,16.9,9216,4608,Cooperative,EPSG:32631,True,657111053.0,22.810871,other,0.958664,0.00982
b1844cde847a3942v,4708.03621673584,10005.69497680664,6.273554887521405,3.217792660660434,0,cooperative,0.4669,8.6,8.7,9792,4608,Cooperative,EPSG:32631,True,538002667.0,191.09749,other,0.012883,0.00384
b1844cde847a3942v,5892.366485595703,8988.739196777344,6.365493943632886,3.3249185240015984,0,cooperative,0.46143,15.0,14.8,8640,5760,Cooperative,EPSG:32631,True,636016001.0,174.72047,other,0.012883,2e-05
b1844cde847a3942v,6026.811950683594,8975.879272460938,6.366649467626013,3.337075803399021,0,cooperative,0.45927,14.4,14.7,8640,5760,Cooperative,EPSG:32631,True,372732000.0,101.640755,other,0.0482595,7e-05
b1844cde847a3942v,4639.142694473267,9711.378356933594,6.300181798068431,3.211575126227273,0,cooperative,0.44937,18.2,17.9,9216,4608,Cooperative,EPSG:32631,True,229703000.0,193.94202,cargo,0.012883,3e-05
b1844cde847a3942v,4949.349914550781,9845.755798339844,6.288013698602359,3.23961513220201,0,cooperative,0.44657,16.2,16.1,9216,4608,Cooperative,EPSG:32631,True,657177600.0,178.158,other,0.012883,2e-05
b1844cde847a3942v,5540.138275146484,9242.070556640623,6.3425964330885884,3.2930571131581785,0,cooperative,0.43835,14.0,13.9,8640,5184,Cooperative,EPSG:32631,True,636017864.0,175.94498000000002,other,0.012883,3e-05
b1844cde847a3942v,9922.88052368164,12024.334594726562,6.090548773594791,3.68898943023754,0,cooperative,0.43776,9.3,9.3,11520,9792,Cooperative,EPSG:32631,True,,18.217537,unmatched,0.584748,0.02533
b1844cde847a3942v,6315.814392089844,9279.73705291748,6.339144720238521,3.363188056963415,0,cooperative,0.43703,18.4,18.2,9216,5760,Cooperative,EPSG:32631,True,636018536.0,225.43481,other,0.012883,7e-05
b1844cde847a3942v,6439.215805053711,9384.454147338867,6.329664064831993,3.374338540116052,0,cooperative,0.43646,17.4,17.2,9216,6336,Cooperative,EPSG:32631,True,657128900.0,174.45244,other,0.012883,3e-05
b1844cde847a3942v,5828.990936279297,8698.732643127441,6.391731657404651,3.3192043499498105,0,cooperative,0.43614,8.8,8.7,8640,5760,Cooperative,EPSG:32631,True,,15.848055,unmatched,0.9427975,0.02296
b1844cde847a3942v,6680.008209228516,9212.185668945312,6.345231306484296,3.3961211731772765,0,cooperative,0.43591,14.3,14.2,8640,6336,Cooperative,EPSG:32631,True,657137400.0,139.08109,other,0.012883,2e-05
b1844cde847a3942v,6534.633239746094,9250.218315124512,6.341800754491169,3.382974469081516,0,cooperative,0.43541,18.0,17.5,9216,6336,Cooperative,EPSG:32631,True,636019372.0,191.09866,other,0.012883,0.00011
b1844cde847a3942v,4766.706268310547,10551.766876220703,6.224154072822234,3.223075782009756,0,cooperative,0.43416,10.5,10.1,10368,4608,Cooperative,EPSG:32631,True,257334500.0,22.74942,unmatched,0.958664,8e-05
b1844cde847a3942v,6106.479248046875,8883.34521484375,6.375015375106201,3.3442848856550627,0,cooperative,0.43301,15.8,15.3,8640,5760,Cooperative,EPSG:32631,True,354286000.0,153.20415,other,0.012883,0.0001
b1844cde847a3942v,4345.1820068359375,9723.978759765623,6.2990520429841,3.1849979341563865,0,cooperative,0.43298,14.4,14.7,9216,4032,Cooperative,EPSG:32631,True,249443000.0,180.0951,other,0.012883,9e-05
b1844cde847a3942v,2937.821357727051,17465.389129638672,5.598767942188203,3.057686187630825,1,dark,0.43027,20.1,19.8,17280,2880,Cooperative,EPSG:32631,True,353323000.0,193.03134,other,0.012883,6e-05
b1844cde847a3942v,4884.9825439453125,9992.0751953125,6.274780060671333,3.233789966019448,0,cooperative,0.42832,16.7,17.0,9792,4608,Cooperative,EPSG:32631,True,240730000.0,169.68747,other,0.012883,0.00013
b1844cde847a3942v,4539.202331542969,9592.34603881836,6.310953238456314,3.202543768316626,0,cooperative,0.42714,16.9,17.2,9216,4032,Cooperative,EPSG:32631,True,538003490.0,193.29811,other,0.012883,5e-05
b1844cde847a3942v,6628.720458984375,9392.746185302734,6.328901336661808,3.3914716510281626,0,cooperative,0.42372,16.4,16.3,9216,6336,Cooperative,EPSG:32631,True,657141700.0,192.69872,other,0.012883,5e-05
b1844cde847a3942v,4624.950073242188,9939.93930053711,6.279506323699564,3.2102836729687723,0,cooperative,0.42156,15.6,15.8,9792,4032,Cooperative,EPSG:32631,True,565520000.0,199.055,other,0.012883,0.00012
b1844cde847a3942v,12153.040046691896,8886.748397827148,6.374052885337494,3.890997574459081,0,cooperative,0.41957,10.6,10.7,8640,12096,Cooperative,EPSG:32631,True,533052400.0,76.46312,other,0.1103915,9e-05
b1844cde847a3942v,4881.870025634766,9597.86590576172,6.310440936690567,3.2335245004487376,0,cooperative,0.41903,17.8,17.3,9216,4608,Cooperative,EPSG:32631,True,255805871.0,215.06375,cargo,0.012883,0.00033
b1844cde847a3942v,4720.390182495117,9612.128295898438,6.309157079082504,3.21892441428452,0,cooperative,0.41364,15.4,15.3,9216,4608,Cooperative,EPSG:32631,True,538005294.0,162.38628,other,0.012883,5e-05
b1844cde847a3942v,6641.518798828125,9512.794799804688,6.318040868320744,3.392620591712893,0,cooperative,0.41305,14.4,14.7,9216,6336,Cooperative,EPSG:32631,True,538004805.0,171.72838000000002,other,0.012883,9e-05
b1844cde847a3942v,24433.312240600582,19160.29753112793,5.442129651248302,4.997704630456743,0,cooperative,0.4081,10.3,9.8,19008,24192,Cooperative,EPSG:32631,True,,28.791933,unmatched,0.8695155,4e-05
b1844cde847a3942v,22797.90954589844,18272.878326416016,5.522838846352084,4.850405005411001,0,cooperative,0.40695,10.9,10.5,17856,22464,Cooperative,EPSG:32631,True,657160800.0,79.50593,other,0.0400565,9e-05
b1844cde847a3942v,4480.875183105469,9708.951232910156,6.300406965241585,3.1972663550535705,0,cooperative,0.40522,14.3,14.8,9216,4032,Cooperative,EPSG:32631,True,538003549.0,178.2029,other,0.012883,6e-05
b1844cde847a3942v,5773.543576955795,13500.024047851562,5.9574038985247295,3.3139346904276468,0,cooperative,0.40347,12.8,13.3,13248,5760,Cooperative,EPSG:32631,True,538007356.0,126.84163999999998,other,0.012883,4e-05
b1844cde847a3942v,11049.559494018557,11670.180679321287,6.122443834124738,3.790850573288536,0,cooperative,0.40101,10.2,10.4,11520,10944,Cooperative,EPSG:32631,True,294300000.0,21.858833,gear,0.8417025,0.04612
b1844cde847a3942v,4722.868675231934,10234.193908691406,6.252883936151298,3.219124964366816,0,cooperative,0.39777,17.6,17.5,9792,4608,Cooperative,EPSG:32631,True,477083800.0,214.56682,cargo,0.012883,2e-05
b1844cde847a3942v,25261.651916503903,18540.393096923828,5.497919934706524,5.072625660707046,0,cooperative,0.39768,12.0,11.9,18432,24768,Cooperative,EPSG:32631,True,253462000.0,62.55376,other,0.1993315,0.01849
b1844cde847a3942v,6735.493133544922,9169.654113769531,6.349074843135538,3.4011408465722752,0,cooperative,0.3966,13.0,12.5,8640,6336,Cooperative,EPSG:32631,True,657137400.0,139.08109,other,0.012883,0.00631
b1844cde847a3942v,5370.512390136719,9180.848999023438,6.348143038204197,3.2777231658141983,0,cooperative,0.3965,13.5,13.6,8640,5184,Cooperative,EPSG:32631,True,538008144.0,179.91664,cargo,0.012883,0.00013
b1844cde847a3942v,5003.807373046875,9129.746459960938,6.352782552531924,3.244568884150603,0,cooperative,0.39524,10.8,10.9,8640,4608,Cooperative,EPSG:32631,True,184655555.0,26.965498,other,0.906154,0.02353
b1844cde847a3942v,7154.468978881836,8894.453079223633,6.373938609134737,3.439044059000376,0,cooperative,0.39313,14.0,13.9,8640,6912,Cooperative,EPSG:32631,True,538008073.0,229.70917000000003,other,0.012883,0.04587
b1844cde847a3942v,4544.482055664063,9840.449058532717,6.288509249873129,3.2030123930756798,0,cooperative,0.39243,19.8,19.8,9792,4032,Cooperative,EPSG:32631,True,565520000.0,199.055,other,0.012883,0.01145
b1844cde847a3942v,5458.095275878906,9108.104370117188,6.354719275063574,3.2856457844575058,0,cooperative,0.39085,17.8,16.7,8640,5184,Cooperative,EPSG:32631,True,538005968.0,199.03119,cargo,0.012883,5e-05
b1844cde847a3942v,4218.76203918457,9635.179565429688,6.307088901427575,3.1735710719850827,0,cooperative,0.38843,15.9,15.8,9216,4032,Cooperative,EPSG:32631,True,538003334.0,205.80017,other,0.012883,8e-05
